"Election ID","Election Name","Society ID","Society Name","Election Start Date","Election End Date"
1347,"EARS EGM (2 positions)",110,"East Asian Research (EARS)","2023-07-08 13:03:00","2023-07-15 13:03:00"
1348,"NEW Social Media Election",515,"Leeds Sudanese Society","2023-07-09 15:00:00","2023-07-10 18:00:00"
1349,"POLISSOC Treasurer and Secretary Elections",283,"Politics and International Studies (POLIS)","2023-07-10 10:00:00","2023-07-16 00:00:00"
1350,"DentSoc 2023-24 Sponsorship, Revue and International Rep",103,DentSoc,"2023-07-10 00:58:00","2023-07-12 00:58:00"
1351,"Leeds ISoc AGM #2  2023",178,Islamic,"2023-07-20 00:01:00","2023-07-22 23:59:00"
1352,"ArabSoc Re-Opened Positions",440,"Arab Society","2023-07-11 19:19:00","2023-07-12 19:19:00"
1353,"LAMMPS EGM 23/24",196,LAMMPS,"2023-07-12 00:02:00","2023-07-23 23:59:00"
1354,"2023/2024 treasurer",247,"Muay Thai","2023-07-12 20:47:00","2023-07-13 20:47:00"
1355,"Ice Hockey AGM 2023",168,"Ice Hockey","2023-07-11 08:15:00","2023-07-15 20:00:00"
1356,"Stage Musicals Society Summer EGM 2023",339,"Stage Musicals Society","2023-07-19 12:00:00","2023-07-25 12:00:00"
1357,"RAG EGM- Treasurer and International",205,"Leeds RAG","2023-07-11 20:08:00","2023-07-16 23:55:00"
1358,"LUUMC Social Sec Re-election",245,"Mountaineering (Climbing)","2023-07-21 17:00:00","2023-07-22 17:00:00"
1359,"Huen Kuen EGM",166,"Hung Kuen","2023-07-12 14:01:00","2023-07-21 20:00:00"
1360,"AhlulBayt society",8,"Ahlul Bayt","2023-07-13 15:01:00","2023-07-14 15:03:00"
1361,"Teddy Bear Hospital AGM 3",354,"Teddy Bear Hospital","2023-07-12 15:41:00","2023-07-19 15:41:00"
1362,"AbSoc 2023/24 Election",8,"Ahlul Bayt","2023-07-13 07:00:00","2023-07-15 23:59:00"
1363,"Swift Soc 23/24 President & Treasurer election",487,"Leeds Swift Soc","2023-07-14 01:00:00","2023-07-17 00:00:00"
1364,"Remaining committee positions 23/24",306,"Sailing Club","2023-07-14 06:00:00","2023-07-15 12:00:00"
1365,"Physoc President 2023/24",281,Physics,"2023-07-14 00:00:00","2023-07-17 00:00:00"
1366,"Leeds Friends of MSF AGM (Round 2)",135,"Friends of MSF","2023-07-14 00:45:00","2023-07-15 23:59:00"
1367,"Secretary Election",303,"Rugby Union (m)","2023-07-15 14:19:00","2023-07-17 14:18:00"
1368,"CoffeeSoc Treasurer 2023/34",81,Coffee,"2023-08-02 09:30:00","2023-08-09 09:30:00"
1369,"Neurodivergent Society EGM, July 2023",256,Neurodivergent,"2023-07-21 12:01:00","2023-07-27 12:00:00"
1370,"Consulting AGM",89,Consulting,"2023-07-25 09:00:00","2023-07-27 09:00:00"
1372,"Nutritank EGM 2023-24",430,"Leeds Nutritank (Medics and Dentists)","2023-07-21 00:03:00","2023-07-25 23:59:00"
1373,Treasurer,247,"Muay Thai","2023-07-18 18:00:00","2023-07-21 22:00:00"
1374,"Korean Society 23/24 Treasurer Election",188,Korean,"2023-07-22 00:00:00","2023-07-23 23:59:00"
1375,"Women In Engineering, Additional Roles, July 2023",388,"Women in Engineering","2023-07-26 09:00:00","2023-07-28 00:00:00"
1376,"Leeds UN Society AGM 2023-2024",209,"Leeds United Nations","2023-07-23 23:15:00","2023-07-27 16:11:00"
1377,"CardioSoc EGM 2023/2024",448,"CardioSoc (Medics and Dentists)","2023-07-31 00:00:00","2023-08-13 23:59:00"
1378,"Sub-Committee roles",247,"Muay Thai","2023-08-01 15:02:00","2023-08-16 15:02:00"
1379,"CICC Ignite elections 2023 #2",0,"Not Set","2023-07-26 00:00:00","2023-07-31 00:59:00"
1380,"X-posure AGM election",442,"X-Posure (Medics and Dentists)","2023-07-26 23:01:00","2023-07-28 23:00:00"
1381,"Leeds mallusoc AGM election",495,Malayalee,"2023-07-26 23:01:00","2023-07-28 23:00:00"
1382,"MechEngSoc Elections 23/24",230,"Mechanical Engineering (Mech Eng Soc)","2023-07-29 00:01:00","2023-08-03 23:59:00"
1383,"Black Fem Soc Election",50,"Black Feminist Society","2023-07-31 08:00:00","2023-08-04 08:00:00"
1384,"Palestine Solidarity Group AGM",271,"Palestine Solidarity Group","2023-07-31 00:01:00","2023-08-01 23:59:00"
1385,"LSTV 2023 Bi-election",217,LSTV,"2023-08-01 00:00:00","2023-08-08 00:00:00"
1386,"Wilderness Medicine Election",384,"Wilderness Medicine","2023-07-28 14:15:00","2023-08-04 12:00:00"
1387,"Constitutional Amendments Referendum 2023",246,MSRC,"2023-07-27 12:00:00","2023-07-27 23:59:00"
1388,"Committee 23/24",155,"Historia Normannis","2023-07-31 01:00:00","2023-08-06 23:00:00"
1389,"EARS EGM (1 position)",110,"East Asian Research (EARS)","2023-07-29 17:40:00","2023-08-05 17:40:00"
1390,"Mathsoc EGM July 2023",228,Mathematical,"2023-07-30 19:31:00","2023-08-01 19:30:00"
1391,"Judo 2nd AGM",184,Judo,"2023-08-03 00:01:00","2023-08-11 15:00:00"
1392,"Remaining committee positions 23/24",306,"Sailing Club","2023-08-08 06:00:00","2023-08-10 18:00:00"
1393,"AhlulBayt 2023/24 Election",8,"Ahlul Bayt","2023-08-03 08:00:00","2023-08-11 23:59:00"
1394,"North African AGM 23/24",479,"North African Society","2023-08-01 14:00:00","2023-08-04 12:00:00"
1395,"BEAT society AGM",40,BEAT,"2023-08-12 09:00:00","2023-08-19 23:59:00"
1396,"Iranian Society Election",176,Iranian,"2023-08-06 00:02:00","2023-08-15 23:59:00"
1397,"LOMSS AGM",265,"Oral Medicine & Surgery","2023-08-06 17:31:00","2023-08-13 17:31:00"
1398,"Constitutional Amendments Referendum 2023 (re-run)",246,MSRC,"2023-08-01 12:00:00","2023-08-02 12:00:00"
1399,"93% Leeds 23/24 Committee!",508,"The 93% Club Leeds","2023-08-09 12:00:00","2023-08-12 12:00:00"
1400,"Put EGM if emergency roles, soc name here too",205,"Leeds RAG","2023-08-13 17:46:00","2023-08-18 17:46:00"
1401,Choreographer,377,"Vibes: Bollywood Dance","2023-08-09 00:01:00","2023-08-15 23:59:00"
1402,"RAG EGM",205,"Leeds RAG","2023-08-12 09:37:00","2023-08-14 09:37:00"
1403,"Secretary EGM 2023",459,"Roller Skate","2023-08-12 09:00:00","2023-08-17 21:00:00"
1404,"Leeds Nutriank EGM",430,"Leeds Nutritank (Medics and Dentists)","2023-08-14 00:02:00","2023-08-17 00:01:00"
1405,"Wilderness Medicine Election",384,"Wilderness Medicine","2023-08-13 20:11:00","2023-08-20 20:00:00"
1406,Test,396,"Student Activities","2023-08-16 23:59:00","2023-08-20 23:59:00"
1407,"EGM Head of Design",207,"Leeds Student Radio","2023-08-15 12:00:00","2023-08-22 20:00:00"
1408,"EGM 08/23",93,"Cross Country","2023-08-15 00:01:00","2023-08-18 23:59:00"
1409,"AVSOC Election 23/24",28,Aviation,"2023-08-18 00:00:00","2023-08-19 00:00:00"
1410,"SSDP Committee Elections",344,"Students for Sensible Drug Policy","2023-09-19 12:01:00","2023-09-25 23:59:00"
1411,"Expanded Committee",549,"Leeds Policy Institute","2023-08-18 15:03:00","2023-08-20 23:00:00"
1412,"Head of Public affairs",549,"Leeds Policy Institute","2023-08-18 15:03:00","2023-08-20 23:00:00"
1413,"HEVO #2",380,Volleyball,"2023-08-21 23:50:00","2023-08-24 23:59:00"
1414,"Leeds Student Fairhealth AGM 2023/24",537,"Student Fairhealth Society","2023-08-27 00:05:00","2023-08-30 23:00:00"
1415,"Vice president 23/24",487,"Leeds Swift Soc","2023-08-27 00:01:00","2023-08-31 23:59:00"
1416,"EGM 2 08/23",93,"Cross Country","2023-08-28 00:00:00","2023-08-30 23:59:00"
1417,"Secretary central pt.2",228,Mathematical,"2023-08-28 11:01:00","2023-08-30 15:00:00"
1418,"Expansion of Committee",549,"Leeds Policy Institute","2023-08-30 00:01:00","2023-09-30 00:00:00"
1419,"Committee Election 2023-24",534,"Leeds Student Sustainability Consultancy","2023-10-19 13:00:00","2023-10-22 20:00:00"
1420,"Events Secretary Election",126,Film,"2023-08-31 20:00:00","2023-09-04 17:43:00"
1421,"Absoc 23/24",8,"Ahlul Bayt","2023-09-05 17:00:00","2023-09-12 17:01:00"
1422,"ShockSoc 23/24 Additional Roles Election",316,"ShockSoc (Electrical Engineering)","2023-09-09 09:00:00","2023-09-11 23:59:00"
1423,"ShockSoc 23/24 Additional Roles Election",316,"ShockSoc (Electrical Engineering)","2023-09-07 09:00:00","2023-09-10 23:59:00"
1424,"Buddhist meditation August election 2023/2024 committee",61,"Buddhist Meditation","2023-09-03 00:30:00","2023-09-08 00:00:00"
1425,"LDAS Election",511,"Leeds Dental Aesthetics Society (LDAS)","2023-09-09 03:19:00","2023-09-10 22:19:00"
1426,"The Last Dance",549,"Leeds Policy Institute","2023-09-20 00:15:00","2023-09-25 12:00:00"
1427,"SwiftSoc 23/24 Vice president",487,"Leeds Swift Soc","2023-09-12 22:35:00","2023-09-19 22:35:00"
1428,"test sept 23",0,"Not Set","2023-09-06 13:38:00","2023-09-08 13:38:00"
1430,"General Surgery Society EGM (Intercalating & Publicity Rep)",502,"General Surgery Society","2023-09-16 00:00:00","2023-09-19 23:59:00"
1431,"Final 23/24 EGM",384,"Wilderness Medicine","2023-09-15 12:05:00","2023-09-22 12:05:00"
1432,"LUUCV events coordinator",87,"Conservation Volunteers","2023-09-16 01:30:00","2023-09-18 12:31:00"
1433,"MedSoc EGM Sept 2023",233,"MedSoc (Medicine)","2023-09-15 09:15:00","2023-09-16 09:15:00"
1434,"Leeds Malayalaee Society Election",495,Malayalee,"2023-09-16 00:01:00","2023-09-19 23:59:00"
1435,"X-posure Election",442,"X-Posure (Medics and Dentists)","2023-09-20 00:00:00","2023-09-24 23:59:00"
1436,"LDAS Election",511,"Leeds Dental Aesthetics Society (LDAS)","2023-09-19 08:50:00","2023-09-26 09:33:00"
1437,"Committee Modification",308,Saudi,"2023-09-21 16:03:00","2023-09-22 16:03:00"
1438,"EGM event sec and assistant general sec",22,Art,"2023-09-22 22:01:00","2023-09-24 22:01:00"
1439,"Lammps EGM 2023",196,LAMMPS,"2023-09-23 00:01:00","2023-09-30 00:00:00"
1440,"Remaining Positions 23/24",281,Physics,"2023-09-23 16:00:00","2023-09-25 12:00:00"
1441,"Vote of no confidence",89,Consulting,"2023-09-19 13:45:00","2023-09-23 17:00:00"
1442,"Leeds University Business School Society, EGM September 2023",63,"Business School Society (LUBS)","2023-10-10 00:00:00","2023-10-12 00:00:00"
1443,"Ultimate Frisbee EGM September 2023",372,"Ultimate Frisbee","2023-09-28 00:01:00","2023-09-30 00:00:00"
1444,"Vertical Fitness - EGM, Secretary",376,"Vertical Fitness","2023-09-30 14:30:00","2023-10-02 17:30:00"
1445,"ShockSoc Additional Roles",316,"ShockSoc (Electrical Engineering)","2023-09-29 13:00:00","2023-10-01 09:00:00"
1446,"Sri Lankan Society Social Secretary and Sport Rep",503,"Sri Lankan Society","2023-10-01 10:00:00","2023-10-08 22:00:00"
1447,"Vibes Bollywood Dance Society EGM",377,"Vibes: Bollywood Dance","2023-10-12 09:00:00","2023-10-20 23:00:00"
1448,"Committee Expansion",308,Saudi,"2023-10-01 23:17:00","2023-10-02 23:18:00"
1449,"Formalities for Committee 2023",7,"African Caribbean","2023-09-26 08:00:00","2023-09-28 00:00:00"
1451,"SFGH Annual Committee 2023/24",343,"Students for Global Health Leeds","2023-10-03 00:01:00","2023-10-08 23:59:00"
1452,"MSRC EGM",246,MSRC,"2023-10-11 00:00:00","2023-10-18 23:59:00"
1453,"New Volunteer elections 2023",30,Badminton,"2023-10-05 16:00:00","2023-10-12 16:00:00"
1454,"EGM for Education Rep",448,"CardioSoc (Medics and Dentists)","2023-10-06 00:00:00","2023-10-13 23:59:00"
1455,"NUS Delegate Elections 2023/24",0,"Not Set","2023-11-17 09:00:00","2023-11-21 23:59:00"
1456,"SocCrimSoc Committee",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)","2023-10-05 15:16:00","2023-10-06 16:16:00"
1457,"Psyched EGM",288,"Psyched (Psychiatry)","2023-10-25 01:00:00","2023-11-02 00:00:00"
1458,"SSDP Election",344,"Students for Sensible Drug Policy","2023-10-05 17:45:00","2023-10-06 17:50:00"
1459,"Committee Formalities",7,"African Caribbean","2023-10-03 02:50:00","2023-10-07 00:00:00"
1460,"STAR September EGM",342,"Student Action for Refugees","2023-10-07 11:03:00","2023-10-08 20:00:00"
1461,"Access to Medicine: Further roles!",539,"Access to Medicine","2023-10-11 17:00:00","2023-10-12 17:00:00"
1462,"Athletics Event Secretary EGM",27,Athletics,"2023-10-08 00:01:00","2023-10-09 00:01:00"
1463,"open seat election",331,"Spoken Word","2023-10-08 12:27:00","2023-10-11 12:27:00"
1464,"Leeds Nutritank EGM",430,"Leeds Nutritank (Medics and Dentists)","2023-10-16 00:00:00","2023-10-23 00:00:00"
1465,-,472,Photography,"2023-12-21 00:03:00","2023-12-31 00:04:00"
1466,-,472,Photography,"2023-12-21 10:00:00","2023-12-31 10:00:00"
1467,-,472,Photography,"2023-12-21 11:00:00","2023-12-31 11:00:00"
1468,-,472,Photography,"2023-12-21 11:00:00","2023-12-31 11:00:00"
1469,-,472,Photography,"2023-12-21 12:00:00","2023-12-31 12:00:00"
1470,"PhotoSoc EGM October 2023",472,Photography,"2023-10-11 12:00:00","2023-10-18 12:00:00"
1471,"AvSoc Social/Sports Secretary Election",28,Aviation,"2023-10-12 00:00:00","2023-10-14 23:59:00"
1472,"Cutting Edge Leeds EGM",96,"Cutting Edge","2023-10-16 00:00:00","2023-10-20 23:59:00"
1473,"VF EGM Secretary",376,"Vertical Fitness","2023-10-13 13:00:00","2023-10-16 13:00:00"
1474,"LUUCV Events Coordinator",87,"Conservation Volunteers","2023-10-14 16:15:00","2023-10-18 16:15:00"
1475,"SSAFE Secretary & Campaigns Officer election",336,"SSAFE (Suicide Support and Awareness for Everyone)","2023-10-12 16:30:00","2023-10-15 23:59:00"
1477,"PakSoc EGM 23/24",270,Pakistani,"2023-10-14 00:00:00","2023-10-17 18:00:00"
1479,"Outreach Officer 23/24",86,CompSoc,"2023-10-26 09:00:00","2023-10-28 17:00:00"
1480,"Male Sports Sec",281,Physics,"2023-10-16 19:43:00","2023-10-19 19:43:00"
1481,"Amnesty International EGM",13,"Amnesty International","2023-10-19 18:10:00","2023-10-24 18:00:00"
1482,Referendum,536,"British Sign Language","2023-11-01 09:00:00","2023-11-08 09:00:00"
1483,"Social Secretary",484,"Kashmiri Society","2023-10-23 18:22:00","2023-10-31 18:22:00"
1484,"KashSoc EGM",484,"Kashmiri Society","2023-10-30 18:33:00","2023-11-01 18:32:00"
1485,"Charity, Welfare and Academic Outreach Officer",255,"Neuroscience Society","2023-10-18 21:20:00","2023-10-19 21:20:00"
1486,"Social Sec",108,"Earth Sciences (RocSoc)","2023-10-19 12:00:00","2023-10-20 12:00:00"
1487,"Assistant General Secretary and Event Secretary Positions",22,Art,"2023-10-17 14:30:00","2023-10-21 13:00:00"
1488,"EGM Election",481,"Korean Drama and Film Society","2023-10-18 09:00:00","2023-10-25 09:00:00"
1489,"Election Lawyers Without Borders Leeds Student Division EGM October 2023",510,"Lawyers Without Borders Leeds Student Division","2023-10-20 12:31:00","2023-10-27 12:31:00"
1490,"Coffee Soc Treasurer 2023/24",81,Coffee,"2023-10-22 10:00:00","2023-10-23 17:00:00"
1491,"LLS Committee By-elections 2023",193,Labour,"2023-10-25 20:00:00","2023-10-30 23:59:00"
1492,"UAE Society October 2023 elections - AGM",371,UAE,"2023-10-21 18:06:00","2023-10-22 18:06:00"
1493,"Leeds Tamil Society EGM 2023",483,"Tamil Society","2023-10-24 18:00:00","2023-10-26 22:00:00"
1494,"Chemical Engineering Society - Additional Roles Election",73,"Chemical Engineering","2023-10-22 21:01:00","2023-10-29 23:59:00"
1495,"Charity Secretary",86,CompSoc,"2023-10-26 09:00:00","2023-10-28 17:00:00"
1496,"RADSOC EGM",493,"RADSOC (Radiography Society)","2023-10-25 00:03:00","2023-11-01 00:04:00"
1497,"LUUMS Freshers/Post-grad/Departmental Representative",219,"LUUMS (Music)","2023-10-30 09:00:00","2023-11-03 20:00:00"
1498,"Neurodivergent Society EGM, October 2023",256,Neurodivergent,"2023-10-30 00:01:00","2023-11-03 23:59:00"
1499,"Treasurer Election",453,"Laidlaw Society","2023-11-02 09:00:00","2023-11-04 09:00:00"
1500,"Art Director",205,"Leeds RAG","2023-10-27 18:00:00","2023-11-03 18:00:00"
1501,"Welfare Secretary",125,Filipino,"2023-11-06 21:17:00","2023-11-13 21:17:00"
1502,"Telugu Soc EGM",522,"Telugu Students Society","2023-10-27 10:01:00","2023-11-03 00:00:00"
1503,"AvSoc Sports Election",28,Aviation,"2023-10-28 00:00:00","2023-11-04 00:00:00"
1504,"LUUCV Committee!",87,"Conservation Volunteers","2023-10-29 13:46:00","2023-11-01 13:46:00"
1505,"PhotoSoc November 2023 EGM",472,Photography,"2023-10-28 00:00:00","2023-11-04 23:59:00"
1506,"Access to Medicine: REDO",539,"Access to Medicine","2023-10-31 00:00:00","2023-11-01 23:59:00"
1507,"Leeds University Business School Society, EGM, October 2023",63,"Business School Society (LUBS)","2023-11-10 12:00:00","2023-11-14 00:00:00"
1508,"Autumn Election for LXRS Committee",120,"Extended Reality XR","2023-11-07 18:00:00","2023-11-12 12:00:00"
1509,"VF Secretary EGM [again]",376,"Vertical Fitness","2023-11-01 00:00:00","2023-11-03 23:45:00"
1510,"Philosophy Society EGM - Social Media Secretary, 2023/24",277,"Philosophy (Leeds University Philosophical Society)","2023-11-03 13:00:00","2023-11-10 22:08:00"
1511,"Cathsoc EGM I",69,Catholic,"2023-11-01 11:02:00","2023-11-03 10:00:00"
1512,"Trip Sec Re-Ellection",245,"Mountaineering (Climbing)","2023-11-07 21:00:00","2023-11-08 23:30:00"
1513,"eSports and Video Game Society EGM",118,"eSports and Video Games","2023-11-07 00:00:00","2023-11-16 23:59:00"
1514,"Brazilian Jiu Jitsu EGM",55,"Brazilian Jiu Jitsu","2023-11-03 12:01:00","2023-11-07 20:00:00"
1515,"Trampoline 23/24 EGM",368,Trampoline,"2023-11-08 10:00:00","2023-11-15 09:00:00"
1516,"Economics Society EGM Freshers rep 2023/24",111,"Economics Society","2023-11-07 00:00:00","2023-11-09 23:59:00"
1517,"DentSoc 2023/24 - Fresher Rep + International Rep",103,DentSoc,"2023-11-06 21:32:00","2023-11-07 21:32:00"
1518,"RASoc Social Secretary Election",521,"Russian Academic Society (RASoc)","2023-11-07 00:01:00","2023-11-08 23:58:00"
1519,"Committee Election 2023-2024",534,"Leeds Student Sustainability Consultancy","2023-11-09 09:00:00","2023-11-13 14:00:00"
1520,"Social Secretary",108,"Earth Sciences (RocSoc)","2023-11-07 10:05:00","2023-11-08 10:05:00"
1521,"Pantomime Society EGM Election!",273,Pantomime,"2023-11-08 16:00:00","2023-11-12 15:01:00"
1522,"EARS EGM (Academic Secretary)",110,"East Asian Research (EARS)","2023-11-08 09:00:00","2023-11-10 23:59:00"
1523,"Cathsoc EGM november",69,Catholic,"2023-11-17 10:02:00","2023-11-19 19:00:00"
1524,"TrAMS committee election",548,"Transport and Mobility Society (TrAMS)","2023-11-10 09:00:00","2023-11-13 14:00:00"
1525,"ABSOC election 24/25",8,"Ahlul Bayt","2024-05-05 15:04:00","2024-05-12 15:04:00"
1526,"EGM Music sec",69,Catholic,"2023-11-10 16:32:00","2023-11-11 16:32:00"
1527,"Re-election ABSOC",8,"Ahlul Bayt","2023-11-10 17:25:00","2023-11-17 15:25:00"
1528,"British Chinese Society EGM 23/24",58,"British Chinese","2023-11-25 00:00:00","2023-12-02 23:59:00"
1529,"Welfare Secretary",53,Boxing,"2023-11-12 11:40:00","2023-11-13 11:49:00"
1530,"LCAS Elections 2023/24",477,"Commercial Awareness","2023-11-13 00:01:00","2023-11-22 23:59:00"
1531,"Feminist Society Social Media Secretary",123,Feminist,"2023-11-14 00:02:00","2023-11-19 23:59:00"
1532,"UBT mid-term EGM",208,"Leeds Uni Boob Team","2023-11-14 09:00:00","2023-11-17 23:59:00"
1533,"Social Sec (Eva)",108,"Earth Sciences (RocSoc)","2023-11-14 13:05:00","2023-11-15 13:06:00"
1534,"beginners rep election",99,"Dancesport (Ballroom and Latin)","2023-11-16 12:35:00","2023-11-22 12:00:00"
1535,"Laidlaw Society Treasurer",453,"Laidlaw Society","2023-11-17 09:00:00","2023-11-19 21:28:00"
1536,"Mixed Ability Sport - Referendum",332,"Sport for Non-Sporters","2023-11-09 15:32:00","2023-11-16 15:00:00"
1537,"Leeds Marrow EGM 23/24",201,"Leeds Marrow","2023-12-04 00:01:00","2023-12-11 23:59:00"
1538,"MedSoc Charities Committee 2023/2024",501,"MedSoc Charities","2023-11-19 12:30:00","2023-11-23 12:30:00"
1539,"BSL Society Referendum",536,"British Sign Language","2023-11-10 18:00:00","2023-11-17 14:50:00"
1540,EGM,125,Filipino,"2023-12-07 11:23:00","2023-12-14 11:24:00"
1541,"Swing Dance Society EGM — 2023 Fall Term",350,"Swing Dance","2023-12-03 00:00:00","2023-12-09 23:59:00"
1542,"Plant Soc EGM",446,"Plant Society","2023-11-21 00:02:00","2023-11-23 00:00:00"
1543,"November 2023 Election",113,"Enactus Leeds","2023-11-23 09:00:00","2023-11-28 17:00:00"
1544,"Welfare Secretary",53,Boxing,"2023-11-22 13:56:00","2023-11-29 13:55:00"
1545,"PakSoc NEW EGM",270,Pakistani,"2023-11-21 23:30:00","2023-11-22 23:30:00"
1546,"New Members 2023-2024",235,Mexican,"2023-11-27 20:00:00","2023-11-30 17:05:00"
1547,"Vice Director election",534,"Leeds Student Sustainability Consultancy","2023-12-07 18:00:00","2023-12-14 18:00:00"
1548,"SMS Autumn term EGM 2023",339,"Stage Musicals Society","2023-12-10 20:00:00","2023-12-11 22:00:00"
1549,"Nov Elections",484,"Kashmiri Society","2023-11-24 20:05:00","2023-11-25 20:05:00"
1550,"Casual Kickabout EGM",68,"Casual Kickabout","2023-11-26 14:45:00","2023-12-03 14:43:00"
1551,"St John Ambulance EGM 2023",337,"St. John Ambulance","2023-12-01 00:01:00","2023-12-07 19:00:00"
1552,"ignore this",193,Labour,"2030-11-28 21:00:00","2030-12-05 21:00:00"
1553,"LLS Liberation By-elections 2023",193,Labour,"2023-11-28 21:00:00","2023-12-05 21:00:00"
